-15,73.25314466145959,34.178250059403894,house
-15,73.25780926009773,34.19614104522896,house
-15,73.22523518338943,34.19944046868937,house
-14,73.27215263076822,34.18762114264866,house
-14,73.24920273947657,34.20819022575502,house
-14,73.23511438879262,34.1981886973696,house
-14,73.22813303923346,34.194348161048595,house
-14,73.21954435126963,34.18063863368263,house
-14,73.23198680836776,34.18810207020051,house
-13,73.27776176671856,34.18084974013482,house
-13,73.27241726029825,34.17180158491945,house
-13,73.24758191850721,34.18745573098339,house
-13,73.2397074223074,34.1889918835396,house
-13,73.25392777761019,34.191469467584284,house
-13,73.24216127291211,34.19148297569539,house
-13,73.25236464669594,34.200346377987735,house
-13,73.25904429805823,34.194981781802525,house
-13,73.23979257178941,34.19542772215085,house
-13,73.24359301355865,34.20052192334168,house
-13,73.22821090363395,34.20664528219659,house
-13,73.23873972047758,34.22189412961568,house
-13,73.2251863024151,34.18223272605923,house
-13,73.22179707006212,34.175432618422626,house
-13,73.22305759808047,34.193810223908145,house
-13,73.23159325310645,34.19761596278028,house
-13,73.24006459666502,34.2084375717972,house
-12,73.26143302074941,34.180418429238074,house
-12,73.2560487773805,34.17621914932232,house
-12,73.23583636363203,34.18702784753075,house
-12,73.24139016210522,34.19210372476011,house
-12,73.2404918926624,34.18663271544204,house
-12,73.27886917722576,34.20509531298971,house
-12,73.2418326903954,34.20486433366373,house
-12,73.23011177662512,34.1950179454293,house
-12,73.22591495560327,34.185140175189105,house
-12,73.2211687666063,34.18546640707656,house
-12,73.24411130715563,34.21928832180595,house
-12,73.22302652644574,34.198799261480204,house
-12,73.21732598630156,34.182864226581714,house
-12,73.22654289180085,34.176575831356246,house
-12,73.23686696735732,34.21684250083727,house
-12,73.22360115673195,34.18600911033227,house
-12,73.2237305111983,34.196799691463774,house
-12,73.21937540433376,34.19040763137622,house
-12,73.22307119966021,34.17400656641718,house
-12,73.22307119966021,34.17400656641718,house
-12,73.23168904883059,34.210898732121485,house
-11,73.25376242806506,34.178753490607235,house
-11,73.24560040848118,34.18565349600392,house
-11,73.25489436538456,34.1926518579032,house
-11,73.23788485717418,34.191035314580034,house
-11,73.27204636874511,34.20048644270629,house
-11,73.27128946252311,34.20087348966665,house
-11,73.2420871758597,34.19983765256044,house
-11,73.24954169987201,34.20301489111723,house
-11,73.24516450392609,34.211206747441175,house
-11,73.24611531351438,34.22112948536581,house
-11,73.252367089916,34.197093626676114,house
-11,73.24832985382075,34.21905450720038,house
-11,73.24991418292672,34.20179989891671,house
-11,73.22171114539199,34.17388412245717,house
-11,73.21920181258113,34.17428855450394,house
-11,73.2383256043099,34.21790596394837,house
-11,73.23972182369899,34.21432431544029,house
-11,73.23636982658495,34.21421751953591,house
-11,73.22393750155024,34.193484680572965,house
-11,73.23299978797097,34.210982520783084,house
-11,73.22702498981117,34.17861809007739,house
-11,73.24407515874275,34.21864701724137,house
-11,73.22351162971475,34.16738353642517,house
-11,73.24097633355035,34.219476013007075,house
-11,73.21055143772519,34.17292083100969,house
-11,73.22366635373035,34.173237399183925,house
-11,73.22963864032894,34.20132257269683,house
-11,73.23774457078893,34.20760271778589,house
-11,73.22307119966021,34.17400656641718,house
-11,73.23516769927676,34.195022105177536,house
-11,73.21811787117228,34.16913373253375,house
-11,73.21189595281203,34.17925719123693,house
-11,73.22864724606556,34.19370727485738,house
-11,73.28084018850069,34.20107027830754,house
-10,73.25961365269238,34.175093242770984,house
-10,73.25731091247009,34.18260632732825,house
-10,73.27821010311119,34.17780943020448,house
-10,73.27823638778597,34.174800254598786,house
-10,73.26885763018964,34.18358767116095,house
-10,73.2674818710528,34.185390975044214,house
-10,73.2356083610367,34.191560822729066,house
-10,73.24169019483506,34.18833259574468,house
-10,73.23835748855709,34.18566034838424,house
-10,73.24297429965935,34.19237255128916,house
-10,73.27332911686109,34.204507543601125,house
-10,73.27159365762013,34.196614924499414,house
-10,73.2735401118822,34.20471373861341,house
-10,73.24841550764309,34.220341014760926,house
-10,73.24246683334856,34.21187936373027,house
-10,73.24516450392609,34.211206747441175,house
-10,73.24516450392609,34.211206747441175,house
-10,73.24398310164891,34.210810299860945,house
-10,73.24832985382075,34.21905450720038,house
-10,73.25046485498716,34.2059158810316,house
-10,73.24106060483972,34.19508718848699,house
-10,73.25304297595818,34.19787913969465,house
-10,73.25304297595818,34.19787913969465,house
-10,73.22616333814125,34.19210542057975,house
-10,73.23636982658495,34.21421751953591,house
-10,73.22716278708842,34.20586925717689,house
-10,73.2227017362612,34.17254688724512,house
-10,73.22587957815237,34.18529662139228,house
-10,73.22733298384045,34.192518047579554,house
-10,73.233723209637,34.19952119811233,house
-10,73.21290445990931,34.17201321627617,house
-10,73.22865536597291,34.21276922224375,house
-10,73.22963864032894,34.20132257269683,house
-10,73.20811020098799,34.177419064762816,house
-10,73.23574234996917,34.21879857683668,house
-10,73.22578087182049,34.203159723033146,house
-10,73.23508966028675,34.209035086812,house
-10,73.21811787117228,34.16913373253375,house
-10,73.2195187071625,34.17313513448639,house
-10,73.2281391782674,34.18897211243381,house
-10,73.28305309598262,34.20393316700759,house
-10,73.28196304353598,34.203876378923034,house
-9,73.25635471863677,34.181292858629476,house
-9,73.26272017606816,34.18169411485612,house
-9,73.2704353310195,34.17829083095161,house
-9,73.27019113667988,34.17383530461134,house
-9,73.27024173034918,34.17804731414156,house
-9,73.27823638778597,34.174800254598786,house
-9,73.2511973274688,34.19226999282502,house
-9,73.24559285199658,34.185220248115805,house
-9,73.24979384069769,34.18899146781458,house
-9,73.2404918926624,34.18663271544204,house
-9,73.27645746462052,34.20529612906883,house
-9,73.27022591198326,34.196076269292845,house
-9,73.27498717868444,34.204426772642144,house
-9,73.2706476377531,34.19911223928052,house
-9,73.2370431915474,34.19538198119073,house
-9,73.25418451960363,34.205884570881146,house
-9,73.24841550764309,34.220341014760926,house
-9,73.24373065137556,34.20212847396336,house
-9,73.24444070303858,34.21689135557688,house
-9,73.24558886594406,34.21374242363221,house
-9,73.25400905593212,34.20361364617086,house
-9,73.25400905593212,34.20361364617086,house
-9,73.2412868579522,34.195042883987476,house
-9,73.25304297595818,34.19787913969465,house
-9,73.22856357194391,34.17925459441149,house
-9,73.23241963714138,34.21566516734057,house
-9,73.2069575910949,34.17358913600496,house
-9,73.23636982658495,34.21421751953591,house
-9,73.2329611163888,34.21801233277644,house
-9,73.23011719605846,34.20817708663733,house
-9,73.23702764245154,34.210221600888126,house
-9,73.22406431192043,34.207262007661136,house
-9,73.22930856007534,34.21168303208725,house
-9,73.22876814947679,34.19639726273829,house
-9,73.21853798540691,34.17258924036404,house
-9,73.20635842830362,34.17303832158605,house
-9,73.22428894571361,34.180551872889524,house
-9,73.22305759808047,34.193810223908145,house
-9,73.22307119966021,34.17400656641718,house
-9,73.22890592425692,34.19855633650062,house
-9,73.21353010621598,34.17905636017724,house
-9,73.22818705341848,34.20734181212456,house
-9,73.22039638373117,34.181888840880795,house
-8,73.25779135127421,34.177121750822856,house
-8,73.26272017606816,34.18169411485612,house
-8,73.25833056874883,34.1810282078762,house
-8,73.25513581907373,34.177611107875926,house
-8,73.2740620240951,34.1758005052286,house
-8,73.27140701147349,34.18503368036884,house
-8,73.26983884112946,34.18675094668388,house
-8,73.25109878215524,34.18603190764076,house
-8,73.24169019483506,34.18833259574468,house
-8,73.25163598465831,34.1896051392873,house
-8,73.24564994484696,34.18823275588937,house
-8,73.2326226736455,34.18573089311291,house
-8,73.24073351807695,34.187422742722475,house
-8,73.26983392263439,34.201561821275604,house
-8,73.26987181119065,34.19537321864172,house
-8,73.26987181119065,34.19537321864172,house
-8,73.27308210618867,34.20247423407629,house
-8,73.27502797067052,34.201694278911106,house
-8,73.27232121688255,34.204273370978306,house
-8,73.27690770145496,34.20531897362678,house
-8,73.25432511863399,34.20219002029081,house
-8,73.24841550764309,34.220341014760926,house
-8,73.24841550764309,34.220341014760926,house
-8,73.25294262276637,34.203722976181915,house
-8,73.24437219763675,34.2118064896885,house
-8,73.24222527725911,34.19828442388192,house
-8,73.24288565676733,34.20499262659825,house
-8,73.2508618694461,34.199520326386164,house
-8,73.2492233198133,34.20413320676022,house
